"year","month","day","vessel","haul_number","area","strata","meandepth","hauling_time","ptot","TA_lat_fin","TA_lon_fin","sqkm","W_sqkm","doy"
2009,6,21,"PEC",101,18,"B",62.5,1515,220,40.873,17.5515,0.0411008,5.35269386483961,172
2009,7,3,"PEC",103,18,"C",109,952,NA,41.1525,17.1308333333333,0.0476112,NA,184
2009,7,3,"PEC",104,18,"B",89,1055,NA,41.1218333333333,17.0818333333333,0.0430768,NA,184
2009,7,3,"PEC",105,18,"B",55.5,1548,NA,41.1846666666667,16.8191666666667,0.037164,NA,184
2009,7,3,"PEC",107,18,"C",115,810,NA,41.2373333333333,16.9945,0.044184,NA,184
2009,7,2,"PEC",109,18,"A",43,610,NA,41.284,16.5771666666667,0.0320232,NA,183
2009,7,3,"PEC",110,18,"C",111.5,510,NA,41.4466666666667,16.8411666666667,0.0416976,NA,184
2009,7,2,"PEC",112,18,"B",57.5,710,NA,41.3328333333333,16.5626666666667,0.0418,NA,183
2009,7,2,"PEC",116,18,"E",557.5,1620,NA,41.5518333333333,17.1665,0.0938007,NA,183
2009,7,1,"PEC",117,18,"A",33.5,950,NA,41.7956666666667,16.3396666666667,0.0361812,NA,182
2009,7,1,"PEC",121,18,"A",23.5,1105,2,41.7085,16.3068333333333,0.0366696,0.0545410912581539,182
2009,7,1,"PEC",123,18,"A",45,1415,NA,41.5088333333333,16.3985,0.037884,NA,182
2009,7,1,"PEC",125,18,"A",34,1540,NA,41.3776666666667,16.422,0.0366696,NA,182
2009,7,1,"PEC",126,18,"B",56,840,NA,41.7406666666667,16.4083333333333,0.0430616,NA,182
2009,7,1,"PEC",129,18,"B",56.5,1305,NA,41.5956666666667,16.4308333333333,0.0394136,NA,182
2009,7,31,"PEC",13,18,"B",85,720,1200,41.3003333333333,19.2598333333333,0.0402496,29.8139608840833,212
2009,6,21,"PEC",130,18,"C",105.5,755,NA,40.8115,17.9255,0.0466704,NA,172
2009,6,21,"PEC",131,18,"C",103,915,NA,40.8538333333333,17.8163333333333,0.045108,NA,172
2009,6,22,"PEC",132,18,"C",103.5,930,NA,40.905,17.6745,0.0413784,NA,173
2009,6,22,"PEC",133,18,"C",112.5,1055,170,40.9778333333333,17.5885,0.0426216,3.98858794601798,173
2009,6,22,"PEC",134,18,"B",72.5,630,255,40.9318333333333,17.4571666666667,0.0444752,5.73353239558226,173
2009,6,29,"PEC",135,18,"A",38,1650,500,40.9936666666667,17.3236666666667,0.0393624,12.7024774912099,180
2009,6,29,"PEC",136,18,"A",39.5,1755,975,41.0615,17.156,0.0366696,26.58878198835,180
2009,7,2,"PEC",137,18,"C",136.5,1135,935,41.556,16.8773333333333,0.0460488,20.3045464811244,183
2009,7,3,"PEC",138,18,"C",107,640,NA,41.32,16.8533333333333,0.0429408,NA,184
2009,6,30,"PEC",139,18,"D",230,1320,1150,41.93,16.8266666666667,0.0944762,12.1723778052038,181
2009,7,30,"PEC",14,18,"C",116.5,1210,1650,41.4106666666667,19.1036666666667,0.044184,37.343834872352,211
2009,7,2,"PEC",142,18,"D",412,1400,NA,41.5386666666667,17.0878333333333,0.0987901,NA,183
2009,6,30,"PEC",143,18,"E",531.5,555,NA,42.0116666666667,16.9958333333333,0.0997542,NA,181
2009,6,30,"PEC",144,18,"E",554,755,NA,42.0866666666667,17.0001666666667,0.0997542,NA,181
2009,6,30,"PEC",145,18,"D",359,1003,NA,42.1455,16.9608333333333,0.0971254,NA,181
2009,6,30,"PEC",146,18,"C",169,1505,1450,41.9203333333333,16.7616666666667,0.048216,30.0730048116808,181
2009,7,1,"PEC",147,18,"C",102,630,615,41.706,16.6956666666667,0.0469728,13.0926834253015,182
2009,7,1,"PEC",148,18,"C",106,510,95,41.6106666666667,16.7406666666667,0.0413784,2.29588384277787,182
2009,6,22,"PEC",150,18,"C",136.5,1135,NA,41.0395,17.487,0.0398328,NA,173
2009,6,29,"PEC",151,18,"D",343,1150,NA,41.0131666666667,17.8568333333333,0.0944762,NA,180
2009,6,29,"PEC",152,18,"E",541.5,956,NA,41.047,17.8318333333333,0.1043091,NA,180
2009,6,21,"PEC",153,18,"B",85.5,1330,NA,40.8138333333333,17.7468333333333,0.0413744,NA,172
2009,6,21,"PEC",154,18,"B",81,1205,90,40.7516666666667,17.8551666666667,0.040812,2.20523375477801,172
2009,6,19,"PEC",156,18,"A",42.5,658,30,40.2373333333333,18.4795,0.0336996,0.890218281522629,170
2009,6,19,"PEC",157,18,"C",119,1351,2200,40.5023333333333,18.5791666666667,0.0563136,39.0669394249347,170
2009,6,21,"PEC",158,18,"C",113.5,455,950,40.703,18.1236666666667,0.0426216,22.2891679336299,172
2009,7,26,"PEC",16,18,"C",103.5,930,3250,40.8563333333333,19.1608333333333,0.0491568,66.1149627315041,207
2009,7,2,"PEC",160,18,"B",68,852,NA,41.4786666666667,16.507,0.0416632,NA,183
2009,6,29,"PEC",161,18,"C",122.5,1500,820,41.105,17.3268333333333,0.0466704,17.570022969591,180
2009,6,30,"PEC",162,18,"C",133,1625,1000,41.8358333333333,16.7196666666667,0.0507192,19.716399312292,181
2009,7,26,"PEC",163,18,"B",69.5,1155,280,40.7931666666667,19.2585,0.0416632,6.72055915052132,207
2009,7,27,"PEC",164,18,"B",81.5,900,20,40.7383333333333,19.203,0.0366016,0.546424200034971,208
2009,7,29,"PEC",165,18,"C",125.5,1650,2850,41.1136666666667,18.9411666666667,0.0441672,64.5275226865185,210
2009,7,30,"PEC",166,18,"C",116,850,3100,41.326,18.9746666666667,0.0416976,74.344806415717,211
2009,7,29,"PEC",167,18,"D",348,551,NA,40.891,18.8825,0.0895,NA,210
2009,7,30,"PEC",168,18,"D",394,555,NA,41.4721666666667,18.7541666666667,0.0875131,NA,211
2009,7,28,"PEC",169,18,"E",520,625,NA,40.5496666666667,19.0245,0.1004535,NA,209
2009,7,27,"PEC",17,18,"C",119.5,1040,1226,40.6996666666667,19.1551666666667,0.0454272,26.9882361228515,208
2009,7,29,"PEC",170,18,"E",597.5,1005,NA,41.0768333333333,18.7525,0.0920619,NA,210
2009,7,25,"PEC",2,18,"A",28.5,1735,7210,41.1325,19.3851666666667,0.0361812,199.274761478337,206
2009,7,27,"PEC",22,18,"C",166,705,110,40.6065,19.1608333333333,0.041076,2.67796280066219,208
2009,7,27,"PEC",23,18,"C",150,525,660,40.4995,19.2046666666667,0.0413784,15.95035090772,208
2009,7,29,"PEC",24,18,"D",294.5,1305,1200,41.2271666666667,18.8686666666667,0.0888377,13.5077787921119,210
2009,7,29,"PEC",26,18,"D",297,1510,1950,41.1011666666667,18.862,0.0934917,20.8574664916779,210
2009,7,28,"PEC",27,18,"D",334.5,1415,340,40.7431666666667,18.9848333333333,0.0934917,3.63668646521563,209
2009,7,27,"PEC",28,18,"D",408.5,1310,NA,40.626,19.0381666666667,0.0951385,NA,208
2009,7,27,"PEC",31,18,"D",294,1525,NA,40.5038333333333,19.1323333333333,0.0948163,NA,208
2009,7,29,"PEC",32,18,"E",523.5,800,NA,40.987,18.7881666666667,0.0941598,NA,210
2009,7,28,"PEC",33,18,"E",563.5,1800,NA,40.8716666666667,18.8396666666667,0.0955584,NA,209
2009,7,28,"PEC",38,18,"E",567.5,1615,NA,40.771,18.912,0.0920619,NA,209
2009,7,28,"PEC",39,18,"E",522.5,1205,NA,40.68,18.9948333333333,0.0962577,NA,209
2009,7,30,"PEC",4,18,"B",90.5,1640,410,41.5098333333333,19.2611666666667,0.0411008,9.97547492992837,211
2009,7,28,"PEC",40,18,"E",534.5,1005,NA,40.6026666666667,19.0046666666667,0.0958986,NA,209
2009,7,26,"PEC",41,18,"B",79,545,265,41.0578333333333,19.2581666666667,0.0374376,7.0784451994786,207
2009,7,31,"PEC",6,18,"B",93,608,540,41.3896666666667,19.2666666666667,0.037164,14.5301905069422,212
2009,7,30,"PEC",7,18,"C",108,1050,3200,41.3396666666667,19.1156666666667,0.0435624,73.4578443795567,211
2009,6,19,"PEC",76,18,"B",82.5,705,455,40.297,18.4493333333333,0.040812,11.1486817602666,170
2009,6,19,"PEC",77,18,"D",378,932,NA,40.376,18.6151666666667,0.0951385,NA,170
2009,6,19,"PEC",78,18,"E",545,1155,NA,40.426,18.6375,0.1043091,NA,170
2009,7,25,"PEC",8,18,"B",59.5,1500,80,41.1933333333333,19.3548333333333,0.0385624,2.07455967470904,206
2009,7,3,"PEC",80,18,"A",41.5,1415,35,41.1391666666667,16.9326666666667,0.0364188,0.961042099135611,184
2009,6,20,"PEC",83,18,"C",124.5,1425,950,40.6448333333333,18.4551666666667,0.0466704,20.3555144159896,171
2009,6,19,"PEC",84,18,"C",120,1520,1050,40.577,18.5255,0.0460488,22.8018971178402,170
2009,6,20,"PEC",85,18,"D",395.5,1000,NA,40.675,18.5321666666667,0.0905024,NA,171
2009,6,20,"PEC",86,18,"E",574,1205,NA,40.6313333333333,18.6045,0.0966168,NA,171
2009,6,19,"PEC",88,18,"B",90,1725,660,40.5983333333333,18.2798333333333,0.0413744,15.9518929579643,170
2009,6,20,"PEC",93,18,"C",120,1545,320,40.6775,18.3538333333333,0.0435624,7.34578443795567,171
2009,6,20,"PEC",95,18,"C",120,1700,NA,40.7136666666667,18.2638333333333,0.0448056,NA,171
2009,6,20,"PEC",96,18,"D",404.5,750,NA,40.7498333333333,18.3943333333333,0.1004548,NA,171
2009,6,21,"PEC",97,18,"C",111.5,635,NA,40.7753333333333,18.0316666666667,0.0466704,NA,172
2009,6,20,"PEC",98,18,"E",524.5,525,NA,40.7793333333333,18.3916666666667,0.1028916,NA,171
2010,7,26,"PEC",1,18,"A",47,1043,NA,41.6003333333333,19.3528333333333,0.0411008,NA,207
2010,7,23,"PEC",10,18,"B",89.5,1533,NA,40.909,19.2008333333333,0.0479675,NA,204
2010,7,8,"PEC",100,18,"A",39,505,NA,41.1956666666667,16.7431666666667,0.040812,NA,189
2010,7,9,"PEC",101,18,"B",60,1120,1550,40.8676666666667,17.5603333333333,0.048615,31.8831636326237,190
2010,7,8,"PEC",104,18,"B",88,905,NA,41.13,17.0598333333333,0.0479675,NA,189
2010,7,8,"PEC",105,18,"B",57,615,NA,41.1906666666667,16.8116666666667,0.0456925,NA,189
2010,7,18,"PEC",107,18,"C",115.5,1613,NA,41.2373333333333,16.9965,0.048996,NA,199
2010,7,5,"PEC",109,18,"A",43,913,NA,41.285,16.5741666666667,0.0416632,NA,186
2010,7,18,"PEC",110,18,"C",110.5,1314,NA,41.4443333333333,16.8405,0.04833,NA,199
2010,7,5,"PEC",112,18,"B",57,1020,NA,41.3321666666667,16.5611666666667,0.0479675,NA,186
2010,7,18,"PEC",116,18,"E",553.5,905,NA,41.5536666666667,17.1641666666667,0.0971396,NA,199
2010,7,6,"PEC",117,18,"A",32,1748,NA,41.7968333333333,16.3388333333333,0.0422256,NA,187
2010,7,7,"PEC",121,18,"A",19,1730,95,41.715,16.2893333333333,0.0394136,2.4103355187042,188
2010,7,5,"PEC",123,18,"A",45.5,1535,NA,41.5101666666667,16.4008333333333,0.0413744,NA,186
2010,7,5,"PEC",125,18,"A",47.5,1645,NA,41.4411666666667,16.4306666666667,0.0422256,NA,186
2010,7,6,"PEC",126,18,"B",55.5,1640,210,41.7465,16.4098333333333,0.048615,4.31965442764579,187
2010,7,5,"PEC",129,18,"B",59.5,1355,NA,41.6016666666667,16.442,0.048615,NA,186
2010,7,26,"PEC",13,18,"B",86.5,620,700,41.295,19.2601666666667,0.04634,15.1057401812689,207
2010,7,9,"PEC",131,18,"C",113.5,1710,NA,40.8578333333333,17.8053333333333,0.050004,NA,190
2010,7,9,"PEC",132,18,"C",103,1445,NA,40.9053333333333,17.6711666666667,0.040806,NA,190
2010,7,9,"PEC",133,18,"C",111,1330,315,40.9818333333333,17.5795,0.050004,6.29949604031677,190
2010,7,9,"PEC",134,18,"B",72.5,1000,100,40.9286666666667,17.4625,0.0469875,2.12822559191274,190
2010,7,8,"PEC",135,18,"A",39,1110,115,41.0011666666667,17.2455,0.0396872,2.89765969884497,189
2010,7,6,"PEC",137,18,"C",133,1005,315,41.5506666666667,16.8713333333333,0.049338,6.38453119299526,187
2010,7,18,"PEC",138,18,"C",107,1441,NA,41.3195,16.8541666666667,0.045,NA,199
2010,7,7,"PEC",139,18,"D",225.5,1220,1300,41.9335,16.8181666666667,0.1038972,12.5123679945177,188
2010,7,26,"PEC",14,18,"C",114.5,1318,750,41.4178333333333,19.1015,0.049338,15.2012647452268,207
2010,7,18,"PEC",142,18,"D",402.5,1100,NA,41.5058333333333,17.0995,0.0966229,NA,199
2010,7,7,"PEC",143,18,"E",530,940,NA,42.0208333333333,16.9968333333333,0.1040956,NA,188
2010,7,7,"PEC",144,18,"E",543,740,NA,42.11,17.0063333333333,0.1037572,NA,188
2010,7,7,"PEC",145,18,"D",383.5,540,NA,42.1745,16.9483333333333,0.1014662,NA,188
2010,7,7,"PEC",146,18,"C",170,1410,1110,41.9123333333333,16.7608333333333,0.049662,22.3510933913254,188
2010,7,6,"PEC",147,18,"C",102.5,1300,NA,41.702,16.6966666666667,0.046674,NA,187
2010,7,6,"PEC",148,18,"C",106.5,1140,NA,41.6051666666667,16.7455,0.050004,NA,187
2010,7,12,"PEC",150,18,"C",137.5,812,NA,41.0391666666667,17.4868333333333,0.045342,NA,193
2010,7,12,"PEC",151,18,"D",349,1305,NA,41.012,17.855,0.0817377,NA,193
2010,7,12,"PEC",152,18,"E",527.5,1115,NA,41.0476666666667,17.8365,0.0995836,NA,193
2010,7,12,"PEC",154,18,"B",83.5,1535,NA,40.7558333333333,17.8411666666667,0.04732,NA,193
2010,7,15,"PEC",156,18,"A",39,1715,NA,40.246,18.4663333333333,0.0382888,NA,196
2010,7,15,"PEC",157,18,"C",118,1015,1575,40.518,18.5758333333333,0.047664,33.0438066465257,196
2010,7,13,"PEC",158,18,"C",117,1052,525,40.7078333333333,18.1151666666667,0.04833,10.862818125388,194
2010,7,23,"PEC",16,18,"C",103,1638,640,40.8568333333333,19.1621666666667,0.046998,13.617600748968,204
2010,7,5,"PEC",160,18,"B",67.5,1155,NA,41.4818333333333,16.505,0.048615,NA,186
2010,7,18,"PEC",161,18,"C",120.5,1825,120,41.1125,17.3208333333333,0.048672,2.465483234714,199
2010,7,6,"PEC",162,18,"C",132.5,1430,420,41.8173333333333,16.7275,0.049338,8.51270825732701,187
2010,7,27,"PEC",163,18,"B",72.5,1912,NA,40.8008333333333,19.2506666666667,0.04214,NA,208
2010,7,24,"PEC",165,18,"C",126,455,5610,41.116,18.9401666666667,0.04734,118.50443599493,205
2010,7,26,"PEC",166,18,"C",114,1448,1950,41.3328333333333,18.9785,0.04833,40.3476101800124,207
2010,7,27,"PEC",167,18,"D",337.5,526,NA,40.9083333333333,18.8695,0.1032053,NA,208
2010,7,26,"PEC",168,18,"D",394,1737,190,41.4475,18.763,0.0986986,1.92505263499178,207
2010,7,27,"PEC",169,18,"E",536.5,1102,NA,40.4751666666667,19.0621666666667,0.0978352,NA,208
2010,7,27,"PEC",17,18,"C",115.5,1705,330,40.686,19.1538333333333,0.046008,7.17266562336985,208
2010,7,24,"PEC",170,18,"E",609.5,910,NA,41.0896666666667,18.7403333333333,0.0971396,NA,205
2010,7,16,"PEC",171,18,"A",46,1110,3620,42.1433333333333,18.984,0.039976,90.5543325995597,197
2010,7,16,"PEC",172,18,"C",111.5,1353,1550,42.3123333333333,18.5928333333333,0.045324,34.1982172800282,197
2010,7,16,"PEC",173,18,"C",178,1542,740,42.1648333333333,18.5386666666667,0.048672,15.2038132807364,197
2010,7,16,"PEC",174,18,"D",282.5,1740,NA,42.0745,18.4901666666667,0.1011296,NA,197
2010,7,17,"PEC",175,18,"B",61,450,45,41.9063333333333,19.13,0.04473,1.00603621730382,198
2010,7,17,"PEC",176,18,"C",115.5,735,2200,41.8636666666667,18.7205,0.049338,44.5903765859986,198
2010,7,17,"PEC",177,18,"D",275,947,660,41.8043333333333,18.5935,0.098362,6.70990829791993,198
2010,7,17,"PEC",178,18,"E",732,1210,NA,41.8376666666667,18.4236666666667,0.0832088,NA,198
2010,7,17,"PEC",179,18,"C",189,1442,935,42.0236666666667,18.583,0.046332,20.1804368471035,198
2010,7,17,"PEC",180,18,"B",76,1641,7765,42.0545,18.805,0.0466725,166.372060635278,198
2010,7,23,"PEC",2,18,"A",14.5,1220,1400,41.1193333333333,19.4133333333333,0.0419368,33.3835676541844,204
2010,7,27,"PEC",22,18,"C",168.5,1550,395,40.6031666666667,19.1615,0.051678,7.64348465497891,208
2010,7,27,"PEC",23,18,"C",154,1430,NA,40.4995,19.2033333333333,0.04734,NA,208
2010,7,24,"PEC",26,18,"D",296.5,655,1190,41.0801666666667,18.867,0.095931,12.4047492468545,205
2010,7,27,"PEC",27,18,"D",330.5,809,NA,40.7446666666667,18.9876666666667,0.0990539,NA,208
2010,7,27,"PEC",31,18,"D",291,1300,NA,40.4786666666667,19.1383333333333,0.098362,NA,208
2010,7,24,"PEC",32,18,"E",558,1115,NA,40.9965,18.7836666666667,0.094,NA,205
2010,7,24,"PEC",33,18,"E",544.5,1320,NA,40.8946666666667,18.8265,0.0953912,NA,205
2010,7,24,"PEC",38,18,"E",576,1530,NA,40.7825,18.9051666666667,0.0929472,NA,205
2010,7,24,"PEC",39,18,"E",591,1745,NA,40.6728333333333,18.9965,0.0981924,NA,205
2010,7,26,"PEC",4,18,"B",81.5,926,NA,41.5373333333333,19.264,0.0456925,NA,207
2010,7,23,"PEC",41,18,"B",78.5,1351,NA,41.0693333333333,19.2626666666667,0.0479675,NA,204
2010,7,26,"PEC",6,18,"B",94,750,NA,41.3818333333333,19.2665,0.0405384,NA,207
2010,7,15,"PEC",76,18,"B",79.5,1610,520,40.3088333333333,18.4425,0.047635,10.9163430250866,196
2010,7,15,"PEC",77,18,"D",372,1410,NA,40.3971666666667,18.6201666666667,0.0962863,NA,196
2010,7,15,"PEC",78,18,"E",557.5,1215,NA,40.4515,18.639,0.0971396,NA,196
2010,7,23,"PEC",8,18,"B",60.5,1107,60,41.2065,19.351,0.0469875,1.27693535514765,204
2010,7,8,"PEC",80,18,"A",30.5,745,150,41.1278333333333,16.9516666666667,0.0385624,3.88979939007946,189
2010,7,13,"PEC",83,18,"C",126,1348,500,40.649,18.4451666666667,0.049662,10.0680600861826,194
2010,7,13,"PEC",84,18,"C",132,1716,490,40.5876666666667,18.516,0.05193,9.43577893317928,194
2010,7,13,"PEC",85,18,"D",375,1545,NA,40.6745,18.5318333333333,0.1025134,NA,194
2010,7,14,"PEC",86,18,"E",553,1615,NA,40.6156666666667,18.6056666666667,0.0961056,NA,195
2010,7,15,"PEC",88,18,"B",91.5,755,75,40.5886666666667,18.2708333333333,0.048615,1.54273372415921,196
2010,7,14,"PEC",93,18,"C",119,1047,NA,40.6765,18.3455,0.048672,NA,195
2010,7,13,"PEC",95,18,"C",120,1219,385,40.7043333333333,18.2835,0.049338,7.80331590254976,194
2010,7,12,"PEC",97,18,"C",115.5,1800,NA,40.7723333333333,18.0443333333333,0.050004,NA,193
2010,7,14,"PEC",98,18,"E",521,1325,NA,40.7751666666667,18.3973333333333,0.0961056,NA,195
2011,7,15,"PEC",1,18,"A",30.5,1105,NA,41.5751666666667,19.3905,0.0422114,NA,196
2011,7,11,"PEC",10,18,"B",91,1539,2480,40.9093333333333,19.2021666666667,0.0463229,53.537235363071,192
2011,7,19,"PEC",100,18,"A",34,1603,NA,41.1893333333333,16.7536666666667,0.042504,NA,200
2011,7,18,"PEC",101,18,"B",60.5,843,580,40.8683333333333,17.56,0.0456976,12.6921326284094,199
2011,7,19,"PEC",104,18,"B",86.5,1030,NA,41.127,17.0708333333333,0.0469482,NA,200
2011,7,19,"PEC",105,18,"B",59,1501,NA,41.188,16.8226666666667,0.0469482,NA,200
2011,7,19,"PEC",107,18,"C",114,1325,NA,41.2321666666667,17.0056666666667,0.0497262,NA,200
2011,7,20,"PEC",109,18,"A",30.5,1050,NA,41.2641666666667,16.5581666666667,0.0427812,NA,201
2011,7,25,"PEC",110,18,"C",113,1126,NA,41.4351666666667,16.8371666666667,0.0477393,NA,206
2011,7,20,"PEC",112,18,"B",57.5,1000,NA,41.3348333333333,16.5605,0.044447,NA,201
2011,7,25,"PEC",116,18,"E",544.5,1608,NA,41.5305,17.1678333333333,0.0981924,NA,206
2011,7,22,"PEC",117,18,"A",33,1705,35,41.7788333333333,16.3276666666667,0.0427812,0.818116368872308,203
2011,7,22,"PEC",121,18,"A",10.5,1530,1855,41.6943333333333,16.1463333333333,0.0427812,43.3601675502323,203
2011,7,22,"PEC",123,18,"A",17,1400,135,41.558,16.2305,0.0427812,3.15559170850747,203
2011,7,22,"PEC",125,18,"A",47.5,855,30,41.4296666666667,16.438,0.0427812,0.70124260189055,203
2011,7,27,"PEC",126,18,"B",83,1730,NA,41.7138333333333,16.5163333333333,0.0466271,NA,208
2011,7,22,"PEC",129,18,"B",79,1150,NA,41.5895,16.525,0.0460018,NA,203
2011,7,15,"PEC",13,18,"B",87.5,555,50,41.3021666666667,19.256,0.0469482,1.06500355711188,196
2011,7,8,"PEC",131,18,"C",103.5,1544,NA,40.8505,17.8276666666667,0.0467369,NA,189
2011,7,8,"PEC",132,18,"C",104,1743,NA,40.9073333333333,17.6711666666667,0.0477393,NA,189
2011,7,18,"PEC",133,18,"C",111,1630,415,40.977,17.5981666666667,0.0480615,8.63477003422698,199
2011,7,18,"PEC",134,18,"B",68.5,726,NA,40.8896666666667,17.466,0.0469482,NA,199
2011,7,19,"PEC",135,18,"A",37.5,658,200,40.9951666666667,17.2556666666667,0.0424886,4.7071449753581,200
2011,7,27,"PEC",137,18,"C",128.5,1301,350,41.5448333333333,16.8583333333333,0.0490639,7.13355440558129,208
2011,7,25,"PEC",138,18,"C",107,1005,NA,41.3136666666667,16.856,0.0484016,NA,206
2011,7,23,"PEC",139,18,"D",228,1322,500,41.9336666666667,16.8228333333333,0.102786,4.86447570680832,204
2011,7,14,"PEC",14,18,"C",116,1711,55,41.4065,19.1046666666667,0.0490639,1.12098712087706,195
2011,7,25,"PEC",142,18,"D",428.5,1411,NA,41.5293333333333,17.0906666666667,0.095941,NA,206
2011,7,23,"PEC",143,18,"E",545.5,1036,NA,42.0181666666667,17.0043333333333,0.0981736,NA,204
2011,7,23,"PEC",144,18,"E",595,832,NA,42.1153333333333,17.0165,0.1016704,NA,204
2011,7,23,"PEC",145,18,"D",386,632,NA,42.1745,16.9453333333333,0.099012,NA,204
2011,7,23,"PEC",146,18,"C",174.5,1512,650,41.9143333333333,16.765,0.0480615,13.5243386078254,204
2011,7,27,"PEC",147,18,"C",103,1547,130,41.6993333333333,16.6973333333333,0.0480615,2.70486772156508,208
2011,7,27,"PEC",148,18,"C",105,1430,NA,41.6078333333333,16.7476666666667,0.0410447,NA,208
2011,7,18,"PEC",150,18,"C",139,1745,NA,41.0391666666667,17.4981666666667,0.0467369,NA,199
2011,7,18,"PEC",151,18,"D",359,1422,NA,41.0115,17.8598333333333,0.099012,NA,199
2011,7,18,"PEC",152,18,"E",586,1202,NA,41.0488333333333,17.8355,0.0971396,NA,199
2011,7,8,"PEC",154,18,"B",79.5,1624,NA,40.7555,17.8431666666667,0.0469482,NA,189
2011,7,6,"PEC",156,18,"A",40.5,831,NA,40.238,18.4766666666667,0.0407792,NA,187
2011,7,6,"PEC",157,18,"C",111.5,1643,500,40.4095,18.5146666666667,0.0477214,10.4774797051218,187
2011,7,8,"PEC",158,18,"C",118,733,515,40.7076666666667,18.1163333333333,0.0497262,10.3567133623723,189
2011,7,11,"PEC",16,18,"C",103,1643,1370,40.853,19.1615,0.0497262,27.5508685562138,192
2011,7,22,"PEC",160,18,"B",67.5,1015,NA,41.4805,16.5065,0.0453765,NA,203
2011,7,19,"PEC",161,18,"C",123.5,837,215,41.1131666666667,17.3201666666667,0.0477393,4.50362699076023,200
2011,7,23,"PEC",162,18,"C",132.5,1650,350,41.8296666666667,16.7181666666667,0.0497262,7.03854306180645,204
2011,7,12,"PEC",163,18,"B",71,533,30,40.8078333333333,19.2631666666667,0.044447,0.67496118973159,193
2011,7,14,"PEC",165,18,"C",128.5,1340,1900,41.1083333333333,18.943,0.0487238,38.995316457255,195
2011,7,14,"PEC",166,18,"C",113.5,1540,220,41.3238333333333,18.9768333333333,0.0473992,4.64142854731725,195
2011,7,13,"PEC",167,18,"D",343.5,1535,NA,40.9123333333333,18.8631666666667,0.09731,NA,194
2011,7,14,"PEC",168,18,"D",396.5,612,NA,41.4708333333333,18.757,0.100381,NA,195
2011,7,12,"PEC",169,18,"E",509,1450,NA,40.4626666666667,19.0785,0.1002792,NA,193
2011,7,12,"PEC",17,18,"C",119,720,1580,40.6961666666667,19.1558333333333,0.0484016,32.6435489735876,193
2011,7,14,"PEC",170,18,"E",608.5,953,NA,41.0913333333333,18.7403333333333,0.0978352,NA,195
2011,7,28,"PEC",171,18,"A",46,910,22500,42.1468333333333,18.9806666666667,0.0416416,540.325059555829,209
2011,7,28,"PEC",172,18,"C",111.5,1735,2200,42.3146666666667,18.5986666666667,0.0487238,45.1524716873479,209
2011,7,28,"PEC",173,18,"C",181.5,1502,NA,42.1586666666667,18.5443333333333,0.0490639,NA,209
2011,7,29,"PEC",174,18,"D",293.5,608,NA,42.075,18.4836666666667,0.095941,NA,210
2011,7,29,"PEC",175,18,"B",62,1608,650,41.908,19.1191666666667,0.0435006,14.9423226346303,210
2011,7,29,"PEC",176,18,"C",116,1330,900,41.8518333333333,18.7205,0.0487238,18.4714656902787,210
2011,7,29,"PEC",177,18,"D",275.5,1135,300,41.8023333333333,18.5946666666667,0.0955895,3.13842001475057,210
2011,7,29,"PEC",178,18,"E",715.5,905,NA,41.8466666666667,18.4208333333333,0.0891308,NA,210
2011,7,28,"PEC",179,18,"C",161.5,1317,1070,42.0543333333333,18.6098333333333,0.0473992,22.5742206619521,209
2011,7,28,"PEC",180,18,"B",76.5,1117,10000,42.0766666666667,18.8088333333333,0.044447,224.987063243863,209
2011,7,11,"PEC",2,18,"A",14.5,1228,400,41.1146666666667,19.4133333333333,0.0422114,9.47611308793359,192
2011,7,12,"PEC",22,18,"C",168,835,230,40.614,19.1521666666667,0.0497262,4.62532829775853,193
2011,7,12,"PEC",23,18,"C",158.5,1005,240,40.5078333333333,19.1998333333333,0.047077,5.09803088557045,193
2011,7,14,"PEC",26,18,"D",295.5,1210,NA,41.077,18.8676666666667,0.0966255,NA,195
2011,7,13,"PEC",27,18,"D",335,934,NA,40.7258333333333,19.001,0.099012,NA,194
2011,7,12,"PEC",31,18,"D",294.5,1235,NA,40.4685,19.1383333333333,0.0931845,NA,193
2011,7,13,"PEC",32,18,"E",539,1750,NA,40.9736666666667,18.7776666666667,0.1002792,NA,194
2011,7,13,"PEC",33,18,"E",575.5,1340,NA,40.8776666666667,18.8351666666667,0.0995836,NA,194
2011,7,13,"PEC",38,18,"E",581,1130,NA,40.7683333333333,18.9063333333333,0.099922,NA,194
2011,7,13,"PEC",39,18,"E",570,730,NA,40.6598333333333,19.0045,0.096444,NA,194
2011,7,15,"PEC",4,18,"B",80,838,NA,41.549,19.266,0.0463229,NA,196
2011,7,11,"PEC",41,18,"B",78.5,1358,250,41.069,19.257,0.0456976,5.47074682259024,192
2011,7,15,"PEC",6,18,"B",93.5,713,NA,41.3963333333333,19.268,0.0466271,NA,196
2011,7,6,"PEC",76,18,"B",81,1005,480,40.2971666666667,18.4488333333333,0.0441259,10.8779650953295,187
2011,7,6,"PEC",77,18,"D",365.5,1253,NA,40.3728333333333,18.6171666666667,0.0935175,NA,187
2011,7,6,"PEC",78,18,"E",538.5,1458,NA,40.4198333333333,18.6405,0.1013132,NA,187
2011,7,11,"PEC",8,18,"B",59.5,1045,NA,41.2046666666667,19.352,0.0456976,NA,192
